"N","Time","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(energy)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(energy)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(energy)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(energy)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(energy)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(energy)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(energy)","vtkValidPointMask"
1,47.973,1.9275e-05,-1.2298e-28,-9.3811e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2298e-28,-9.3811e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2298e-28,-9.3811e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2298e-28,-9.3811e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2298e-28,-9.3811e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2298e-28,-9.3811e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,47.988,1.9275e-05,-1.2487e-28,-5.2832e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2487e-28,-5.2832e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2487e-28,-5.2832e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2487e-28,-5.2832e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2487e-28,-5.2832e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2487e-28,-5.2832e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.003,1.9275e-05,-1.2674e-28,-1.1495e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2674e-28,-1.1495e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2674e-28,-1.1495e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2674e-28,-1.1495e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2674e-28,-1.1495e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2674e-28,-1.1495e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.018,1.9275e-05,-1.2851e-28,2.8892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2851e-28,2.8892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2851e-28,2.8892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2851e-28,2.8892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2851e-28,2.8892e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2851e-28,2.8892e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.033,1.9275e-05,-1.3019e-28,6.8279e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3019e-28,6.8279e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3019e-28,6.8279e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3019e-28,6.8279e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3019e-28,6.8279e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3019e-28,6.8279e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.048,1.9275e-05,-1.3189e-28,1.0707e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3189e-28,1.0707e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3189e-28,1.0707e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3189e-28,1.0707e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3189e-28,1.0707e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3189e-28,1.0707e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.063,1.9275e-05,-1.3366e-28,1.4448e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3366e-28,1.4448e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3366e-28,1.4448e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3366e-28,1.4448e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3366e-28,1.4448e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3366e-28,1.4448e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.078,1.9275e-05,-1.3532e-28,1.7922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3532e-28,1.7922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3532e-28,1.7922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3532e-28,1.7922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3532e-28,1.7922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3532e-28,1.7922e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.093,1.9275e-05,-1.367e-28,2.1062e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.367e-28,2.1062e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.367e-28,2.1062e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.367e-28,2.1062e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.367e-28,2.1062e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.367e-28,2.1062e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.108,1.9275e-05,-1.3814e-28,2.3833e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3814e-28,2.3833e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3814e-28,2.3833e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3814e-28,2.3833e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3814e-28,2.3833e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3814e-28,2.3833e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.123,1.9275e-05,-1.3948e-28,2.6225e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3948e-28,2.6225e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3948e-28,2.6225e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3948e-28,2.6225e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3948e-28,2.6225e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3948e-28,2.6225e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.138,1.9275e-05,-1.4058e-28,2.8116e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4058e-28,2.8116e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4058e-28,2.8116e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4058e-28,2.8116e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4058e-28,2.8116e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4058e-28,2.8116e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,48.153,1.9275e-05,-1.4114e-28,2.9481e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4114e-28,2.9481e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4114e-28,2.9481e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4114e-28,2.9481e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4114e-28,2.9481e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4114e-28,2.9481e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,48.168,1.9275e-05,-1.4138e-28,3.0363e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0363e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0363e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0363e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0363e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0363e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.183,1.9275e-05,-1.4138e-28,3.0794e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0794e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0794e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0794e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0794e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4138e-28,3.0794e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.198,1.9275e-05,-1.4123e-28,3.0695e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4123e-28,3.0695e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4123e-28,3.0695e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4123e-28,3.0695e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4123e-28,3.0695e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4123e-28,3.0695e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.213,1.9275e-05,-1.4088e-28,3.0015e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4088e-28,3.0015e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4088e-28,3.0015e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4088e-28,3.0015e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4088e-28,3.0015e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4088e-28,3.0015e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.228,1.9275e-05,-1.4034e-28,2.8762e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4034e-28,2.8762e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4034e-28,2.8762e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4034e-28,2.8762e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4034e-28,2.8762e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4034e-28,2.8762e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.243,1.9275e-05,-1.3957e-28,2.6992e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3957e-28,2.6992e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3957e-28,2.6992e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3957e-28,2.6992e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3957e-28,2.6992e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3957e-28,2.6992e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.258,1.9275e-05,-1.3856e-28,2.4676e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3856e-28,2.4676e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3856e-28,2.4676e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3856e-28,2.4676e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3856e-28,2.4676e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3856e-28,2.4676e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.273,1.9275e-05,-1.3725e-28,2.1807e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3725e-28,2.1807e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3725e-28,2.1807e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3725e-28,2.1807e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3725e-28,2.1807e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3725e-28,2.1807e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.288,1.9275e-05,-1.3575e-28,1.8481e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3575e-28,1.8481e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3575e-28,1.8481e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3575e-28,1.8481e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3575e-28,1.8481e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3575e-28,1.8481e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.303,1.9275e-05,-1.3413e-28,1.4798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3413e-28,1.4798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3413e-28,1.4798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3413e-28,1.4798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3413e-28,1.4798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3413e-28,1.4798e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.318,1.9275e-05,-1.327e-28,1.0887e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.327e-28,1.0887e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.327e-28,1.0887e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.327e-28,1.0887e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.327e-28,1.0887e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.327e-28,1.0887e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.333,1.9275e-05,-1.3132e-28,6.8327e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3132e-28,6.8327e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3132e-28,6.8327e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3132e-28,6.8327e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3132e-28,6.8327e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3132e-28,6.8327e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.348,1.9275e-05,-1.2973e-28,2.6946e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2973e-28,2.6946e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2973e-28,2.6946e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2973e-28,2.6946e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2973e-28,2.6946e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2973e-28,2.6946e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.363,1.9275e-05,-1.2797e-28,-1.3896e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2797e-28,-1.3896e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2797e-28,-1.3896e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2797e-28,-1.3896e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2797e-28,-1.3896e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2797e-28,-1.3896e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.378,1.9275e-05,-1.2621e-28,-5.3551e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2621e-28,-5.3551e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2621e-28,-5.3551e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2621e-28,-5.3551e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2621e-28,-5.3551e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2621e-28,-5.3551e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.393,1.9275e-05,-1.2442e-28,-9.2613e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2442e-28,-9.2613e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2442e-28,-9.2613e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2442e-28,-9.2613e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2442e-28,-9.2613e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2442e-28,-9.2613e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.408,1.9275e-05,-1.2278e-28,-1.3068e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2278e-28,-1.3068e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2278e-28,-1.3068e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2278e-28,-1.3068e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2278e-28,-1.3068e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2278e-28,-1.3068e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.423,1.9275e-05,-1.2121e-28,-1.6651e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2121e-28,-1.6651e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2121e-28,-1.6651e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2121e-28,-1.6651e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2121e-28,-1.6651e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2121e-28,-1.6651e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.438,1.9275e-05,-1.1948e-28,-1.9922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1948e-28,-1.9922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1948e-28,-1.9922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1948e-28,-1.9922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1948e-28,-1.9922e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1948e-28,-1.9922e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.453,1.9275e-05,-1.1793e-28,-2.2829e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1793e-28,-2.2829e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1793e-28,-2.2829e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1793e-28,-2.2829e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1793e-28,-2.2829e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1793e-28,-2.2829e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.468,1.9275e-05,-1.1666e-28,-2.5366e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1666e-28,-2.5366e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1666e-28,-2.5366e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1666e-28,-2.5366e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1666e-28,-2.5366e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1666e-28,-2.5366e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.483,1.9275e-05,-1.1539e-28,-2.7455e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1539e-28,-2.7455e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1539e-28,-2.7455e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1539e-28,-2.7455e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1539e-28,-2.7455e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1539e-28,-2.7455e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,48.498,1.9275e-05,-1.1421e-28,-2.9013e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1421e-28,-2.9013e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1421e-28,-2.9013e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1421e-28,-2.9013e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1421e-28,-2.9013e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1421e-28,-2.9013e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,48.513,1.9275e-05,-1.1336e-28,-3.0065e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1336e-28,-3.0065e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1336e-28,-3.0065e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1336e-28,-3.0065e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1336e-28,-3.0065e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1336e-28,-3.0065e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.528,1.9275e-05,-1.1295e-28,-3.0665e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1295e-28,-3.0665e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1295e-28,-3.0665e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1295e-28,-3.0665e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1295e-28,-3.0665e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1295e-28,-3.0665e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.543,1.9275e-05,-1.1291e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1291e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1291e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1291e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1291e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1291e-28,-3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.558,1.9275e-05,-1.131e-28,-3.0309e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.131e-28,-3.0309e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.131e-28,-3.0309e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.131e-28,-3.0309e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.131e-28,-3.0309e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.131e-28,-3.0309e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.573,1.9275e-05,-1.1354e-28,-2.9264e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1354e-28,-2.9264e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1354e-28,-2.9264e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1354e-28,-2.9264e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1354e-28,-2.9264e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1354e-28,-2.9264e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,48.588,1.9275e-05,-1.1423e-28,-2.7677e-09,1.9275e-05,-4.7554e-29,-4.4988e-10,1.9275e-05,-1.1423e-28,-2.7677e-09,1.9275e-05,-4.7554e-29,-4.4988e-10,1.9275e-05,-1.1423e-28,-2.7677e-09,1.9275e-05,-4.7554e-29,-4.4988e-10,1.9275e-05,-1.1423e-28,-2.7677e-09,1.9275e-05,-4.7554e-29,-4.4988e-10,1.9275e-05,-1.1423e-28,-2.7677e-09,1.9275e-05,-4.7554e-29,-4.4988e-10,1.9275e-05,-1.1423e-28,-2.7677e-09,1.9275e-05,-4.7554e-29,-4.4988e-10,0,0,0,0,0,0,1
1,48.603,1.9275e-05,-1.1515e-28,-2.5573e-09,1.9275e-05,-7.7128e-29,-7.6775e-10,1.9275e-05,-1.1515e-28,-2.5573e-09,1.9275e-05,-7.7128e-29,-7.6775e-10,1.9275e-05,-1.1515e-28,-2.5573e-09,1.9275e-05,-7.7128e-29,-7.6775e-10,1.9275e-05,-1.1515e-28,-2.5573e-09,1.9275e-05,-7.7128e-29,-7.6775e-10,1.9275e-05,-1.1515e-28,-2.5573e-09,1.9275e-05,-7.7128e-29,-7.6775e-10,1.9275e-05,-1.1515e-28,-2.5573e-09,1.9275e-05,-7.7128e-29,-7.6775e-10,0,0,0,0,0,0,1
1,48.618,1.9275e-05,-1.1629e-28,-2.29e-09,1.9275e-05,-9.7854e-29,-6.8032e-10,1.9275e-05,-1.1629e-28,-2.29e-09,1.9275e-05,-9.7854e-29,-6.8032e-10,1.9275e-05,-1.1629e-28,-2.29e-09,1.9275e-05,-9.7854e-29,-6.8032e-10,1.9275e-05,-1.1629e-28,-2.29e-09,1.9275e-05,-9.7854e-29,-6.8032e-10,1.9275e-05,-1.1629e-28,-2.29e-09,1.9275e-05,-9.7854e-29,-6.8032e-10,1.9275e-05,-1.1629e-28,-2.29e-09,1.9275e-05,-9.7854e-29,-6.8032e-10,0,0,0,0,0,0,1
