t	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
48.45	-0.937776	-1.90815	-0.249842	-0.263701	-0.0535093	0.203081	0.0333074	-0.051089
48.465	-0.67086	-2.01542	-0.170442	-0.320682	0.0305923	0.207838	0.0547744	-0.0268434
48.48	-0.391887	-2.08618	-0.0786639	-0.354515	0.109791	0.179192	0.0607981	0.00500328
48.495	-0.105921	-2.11914	0.0188513	-0.362734	0.17136	0.121737	0.049655	0.0354487
48.51	0.181854	-2.11372	0.115043	-0.344724	0.205414	0.0446981	0.0244742	0.0559091
48.525	0.466205	-2.07	0.202942	-0.3018	0.206461	-0.0395445	-0.00765202	0.0605856
48.54	0.741983	-1.98881	0.276173	-0.237079	0.17432	-0.117441	-0.0376635	0.0481381
48.555	1.00422	-1.87162	0.329452	-0.155251	0.114119	-0.176464	-0.0570634	0.0220494
48.57	1.24823	-1.72056	0.358915	-0.0622408	0.0355279	-0.207116	-0.0603518	-0.0103363
48.585	1.4696	-1.53838	0.362458	0.0352166	-0.0488245	-0.204439	-0.0465355	-0.0398418
48.6	1.66437	-1.32835	0.339854	0.130063	-0.125348	-0.168842	-0.019515	-0.0580985
48.615	1.82902	-1.09427	0.292775	0.215454	-0.181735	-0.106047	0.0130669	-0.0598969
48.63	1.96062	-0.840351	0.224657	0.285258	-0.208893	-0.0261699	0.0419702	-0.0447105
48.645	2.05682	-0.57118	0.140423	0.334473	-0.202436	0.0579088	0.0589586	-0.0168533
48.66	2.1159	-0.29161	0.0461392	0.359582	-0.163405	0.132656	0.0592535	0.0157514
48.675	2.13677	-0.00666825	-0.0514156	0.358803	-0.0980836	0.186034	0.0427826	0.0438785
48.69	2.11903	0.27851	-0.145246	0.332214	-0.0169999	0.209477	0.0142391	0.0595468
48.705	2.06301	0.558799	-0.228617	0.28173	0.0668098	0.199212	-0.0182752	0.0583578
48.72	1.9697	0.82915	-0.295578	0.210966	0.139883	0.156903	-0.0455765	0.040668
48.735	1.84074	1.08469	-0.341325	0.124982	0.190505	0.0893295	-0.0599512	0.0115111
48.75	1.67843	1.32078	-0.362587	0.0299355	0.210553	0.00733109	-0.0574018	-0.0208646
48.765	1.4857	1.53315	-0.357823	-0.067356	0.196825	-0.0759483	-0.0386631	-0.0473589
48.78	1.26602	1.71794	-0.327349	-0.159912	0.151513	-0.147173	-0.00902649	-0.0605277
48.795	1.02335	1.87182	-0.273342	-0.241062	0.0818578	-0.194923	0.0231804	-0.0566796
48.81	0.762114	1.99199	-0.199665	-0.304975	-0.000997251	-0.21154	0.0488887	-0.0369046
48.825	0.487034	2.07631	-0.111605	-0.347031	-0.0838009	-0.19433	0.0608765	-0.00674186
48.84	0.203111	2.12326	-0.0154906	-0.364195	-0.153291	-0.146011	0.055752	0.0253176
48.855	-0.0845171	2.13197	0.0817732	-0.355226	-0.198334	-0.0742749	0.0349183	0.050273
48.87	-0.370624	2.1023	0.173187	-0.320781	-0.211677	0.00940112	0.00423511	0.061092
48.885	-0.650025	2.03481	0.252176	-0.263348	-0.191156	0.0916281	-0.0276807	0.0547037
48.9	-0.917686	1.93072	0.313101	-0.187068	-0.140023	0.159232	-0.0518513	0.0328889
48.915	-1.16881	1.79193	0.351587	-0.0974148	-0.0664325	0.201389	-0.0614434	0.00175547
48.93	-1.3989	1.62095	0.364895	-0.000826064	0.0178375	0.211306	-0.0537143	-0.029925
48.945	-1.60382	1.42088	0.352095	0.0957626	0.0992778	0.187387	-0.030805	-0.0532141
48.96	-1.77988	1.19531	0.314133	0.185439	0.164849	0.133441	0.000844969	-0.0614898
48.975	-1.92394	0.948292	0.253764	0.261801	0.20402	0.0581306	0.0322859	-0.0523984
48.99	-2.03343	0.684295	0.175321	0.319421	0.210525	-0.0264444	0.0546023	-0.0285183
49.005	-2.1064	0.408064	0.0843999	0.354205	0.183347	-0.106726	0.0615294	0.00341911
49.02	-2.1415	0.124574	-0.0125119	0.363681	0.126864	-0.169841	0.0510996	0.0343696
49.035	-2.13811	-0.161079	-0.108482	0.347179	0.0501848	-0.205697	0.0263156	0.0555928
49.05	-2.09625	-0.443757	-0.19667	0.305871	-0.0343581	-0.20859	-0.00581211	0.061131
49.065	-2.01666	-0.71837	-0.270766	0.242693	-0.113212	-0.178107	-0.0362045	0.049438
49.08	-1.90075	-0.979974	-0.325459	0.162133	-0.173747	-0.119169	-0.0562911	0.0238708
49.095	-1.75057	-1.22383	-0.356818	0.0699213	-0.206294	-0.0412585	-0.0604627	-0.00835131
49.11	-1.5688	-1.44551	-0.362535	-0.0273394	-0.205672	0.0431368	-0.0475675	-0.03814
49.125	-1.35871	-1.641	-0.342152	-0.122673	-0.172021	0.120483	-0.0212816	-0.0571234
49.14	-1.12409	-1.80674	-0.29709	-0.209202	-0.11076	0.178392	0.010987	-0.0599755
49.155	-0.869187	-1.93973	-0.230545	-0.280688	-0.0317313	0.207611	0.0401587	-0.0459038
49.17	-0.598629	-2.03758	-0.147302	-0.331932	0.0523914	0.203454	0.0580041	-0.018874
49.185	-0.317325	-2.09852	-0.0533504	-0.359208	0.128115	0.166597	0.0594918	0.0135035
49.2	-0.0303782	-2.12144	0.0445098	-0.360527	0.183268	0.102951	0.0441704	0.0420884
49.215	0.257003	-2.10593	0.139184	-0.335778	0.208984	0.0227433	0.0163608	0.0588091
49.23	0.539597	-2.05227	0.223811	-0.286763	0.201114	-0.0611405	-0.0161067	0.0589163
49.245	0.812294	-1.96147	0.292267	-0.217044	0.160911	-0.135204	-0.0440738	0.0423657
49.26	1.07019	-1.83516	0.339604	-0.131665	0.0947964	-0.187542	-0.0596106	0.0137975
49.275	1.30867	-1.67565	0.362397	-0.036815	0.0133986	-0.209713	-0.0583056	-0.0187332
49.29	1.52343	-1.48582	0.359023	0.06064	-0.0701996	-0.19814	-0.0404667	-0.0460096
49.305	1.71061	-1.2691	0.329759	0.153649	-0.142536	-0.154648	-0.0111302	-0.0602721
49.32	1.86685	-1.02938	0.276762	0.235502	-0.191955	-0.0862487	0.0213814	-0.0574569
49.335	1.98937	-0.771012	0.203887	0.300333	-0.210503	-0.00396041	0.0478444	-0.0383596
49.35	2.07597	-0.498631	0.116392	0.343497	-0.195178	0.0789593	0.060748	-0.00838005
49.365	2.1251	-0.21716	0.0205718	0.361914	-0.148441	0.149154	0.0564378	0.023935
49.38	2.13585	0.0683407	-0.0766751	0.35428	-0.0778302	0.195325	0.036178	0.0494509
49.395	2.10801	0.352731	-0.168391	0.321161	0.00528351	0.21007	0.00571573	0.060941
49.41	2.04208	0.630895	-0.247992	0.264943	0.0875462	0.191016	-0.0263047	0.0551802
49.425	1.93923	0.897824	-0.309795	0.189647	0.155742	0.141232	-0.0508399	0.0338366
49.44	1.80127	1.14869	-0.349372	0.100653	0.198946	0.068701	-0.0609823	0.00295324
49.455	1.63068	1.37896	-0.363874	0.00434191	0.210223	-0.0149546	-0.0539071	-0.0287363
49.47	1.43052	1.58445	-0.352258	-0.0923779	0.187776	-0.0963166	-0.0316415	-0.0523311
49.485	1.2044	1.76143	-0.315329	-0.18256	0.135191	-0.162359	-0.000453507	-0.0612065
49.5	0.956422	1.9067	-0.255724	-0.259711	0.0608769	-0.202497	0.0308986	-0.0528759
49.515	0.691079	2.01766	-0.177713	-0.318276	-0.0232855	-0.210279	0.0535795	-0.0296869
49.53	0.413188	2.09229	-0.0868919	-0.354026	-0.103831	-0.184426	0.0612165	0.00186467
49.545	0.127792	2.12926	0.0102038	-0.36438	-0.167847	-0.129039	0.0516363	0.0328925
49.56	-0.159943	2.12789	0.106598	-0.348585	-0.205081	-0.0529486	0.0275072	0.0546836
49.575	-0.444787	2.08821	0.195362	-0.307797	-0.209527	0.0316745	-0.0043949	0.0610905
49.59	-0.721588	2.01097	0.270113	-0.244958	-0.180448	0.11128	-0.0351077	0.0502913
49.605	-0.985363	1.89757	0.325515	-0.164593	-0.122456	0.173114	-0.0559725	0.0252967
49.62	-1.23139	1.75007	0.357587	-0.0724697	-0.0448191	0.207271	-0.0610967	-0.00688653
49.635	-1.45526	1.57114	0.364058	0.024799	0.0400397	0.208243	-0.0489735	-0.0371745
49.65	-1.65295	1.364	0.344491	0.120232	0.118506	0.17586	-0.0230077	-0.0570181
49.665	-1.82089	1.1324	0.300316	0.207001	0.178019	0.115303	0.00949273	-0.060769
49.68	-1.9561	0.880482	0.234727	0.278926	0.209029	0.0362909	0.039347	-0.0473521
49.695	-2.05618	0.612804	0.152423	0.330891	0.20657	-0.0484793	0.0580748	-0.0205664
49.71	-2.11931	0.334182	0.0592771	0.359201	0.171065	-0.125422	0.0604337	0.0120119
49.725	-2.14435	0.0496265	-0.0380618	0.36185	0.108239	-0.182204	0.0457622	0.0411886
49.74	-2.13083	-0.235741	-0.132644	0.338653	0.0282161	-0.209761	0.0182421	0.0587135
49.755	-2.07897	-0.516791	-0.217709	0.291257	-0.0561472	-0.203711	-0.0143307	0.0596805
49.77	-1.98969	-0.788462	-0.287183	0.223027	-0.131326	-0.165083	-0.0427727	0.0438377
49.785	-1.86457	-1.04586	-0.33607	0.138812	-0.185294	-0.100094	-0.0590585	0.0157029
49.8	-1.70581	-1.28431	-0.36085	0.0446129	-0.209429	-0.0191909	-0.0586638	-0.016772
49.815	-1.51627	-1.49949	-0.359691	-0.0528205	-0.199905	0.0646515	-0.0417233	-0.04445
49.83	-1.29936	-1.68749	-0.33262	-0.146496	-0.158287	0.138005	-0.013039	-0.0595508
49.845	-1.05899	-1.84491	-0.281543	-0.229645	-0.0912626	0.189116	0.0193125	-0.0578394
49.86	-0.799522	-1.96889	-0.210098	-0.29627	-0.00959825	0.209819	0.04621	-0.0398102
49.875	-0.525659	-2.0572	-0.123424	-0.341522	0.0736089	0.196795	0.0600817	-0.0105321
49.89	-0.242377	-2.10824	-0.0277713	-0.362106	0.145005	0.152141	0.0570043	0.0217306
49.905	0.0451919	-2.12109	0.0699419	-0.356516	0.193125	0.0830147	0.0378115	0.047885
49.92	0.33182	-2.09551	0.162626	-0.325154	0.210218	0.000532524	0.00792233	0.0605354
49.935	0.612305	-2.03199	0.24356	-0.270296	0.193521	-0.082052	-0.0242427	0.0560769
49.95	0.881583	-1.93168	0.3069	-0.195927	0.145703	-0.151455	-0.0496066	0.0357533
49.965	1.13482	-1.79642	0.348058	-0.107428	0.0744146	-0.19652	-0.0609726	0.00527128
49.98	1.36747	-1.62865	0.364069	-0.0112107	-0.00888314	-0.209964	-0.0550934	-0.026757
49.995	1.57536	-1.43141	0.353799	0.0857542	-0.0907887	-0.189619	-0.0335892	-0.0512577
50.01	1.75472	-1.20826	0.318025	0.176461	-0.158126	-0.138725	-0.00252742	-0.0612448
50.025	1.90236	-0.963218	0.259376	0.254373	-0.200029	-0.0654862	0.0292707	-0.0538729
50.04	2.01564	-0.700709	0.182109	0.31391	-0.209755	0.0182914	0.0527655	-0.0312414
50.055	2.09254	-0.42546	0.0917883	0.35081	-0.185733	0.0991201	0.061322	0.000249896
50.07	2.13165	-0.142437	-0.00509014	0.362444	-0.13182	0.163977	0.0525008	0.0316382
50.085	2.13227	0.14327	-0.101552	0.347995	-0.0567089	0.202432	0.0288552	0.054035
50.1	2.09436	0.42652	-0.190698	0.308514	0.0275052	0.208314	-0.00291439	0.0611217
50.115	2.01861	0.702213	-0.266135	0.246838	0.107301	0.180686	-0.0338037	0.0509078
50.13	1.90634	0.965387	-0.322472	0.16738	0.169861	0.12398	-0.0550877	0.0263325
50.145	1.75956	1.21128	-0.355682	0.0758179	0.205166	0.0472998	-0.0607998	-0.00566151
50.16	1.58089	1.43543	-0.363358	-0.0212795	0.207549	-0.0370772	-0.0493458	-0.0360403
50.175	1.37354	1.63378	-0.344944	-0.116949	0.176634	-0.11562	-0.0239907	-0.0562698
50.19	1.14128	1.80273	-0.301742	-0.204306	0.117361	-0.175744	0.00813335	-0.0606765
50.205	0.888296	1.93923	-0.236832	-0.277075	0.0392128	-0.207822	0.0380055	-0.0480292
50.22	0.619185	2.04082	-0.154876	-0.33	-0.0453183	-0.20668	0.0572111	-0.0218822
50.235	0.33883	2.10568	-0.0617478	-0.359262	-0.122708	-0.172472	0.0603466	0.0104334
50.25	0.0523149	2.13262	0.0358497	-0.362753	-0.180545	-0.11063	0.0464965	0.0398201
50.265	-0.235166	2.12117	0.130896	-0.340215	-0.20955	-0.0310319	0.0195472	0.0580174
50.28	-0.518393	2.07154	0.216565	-0.293286	-0.205047	0.0535944	-0.0129422	0.0598834
50.295	-0.792249	1.98465	0.286708	-0.225355	-0.16773	0.129691	-0.0418411	0.0448806
50.31	-1.05182	1.86208	0.33631	-0.141303	-0.103525	0.18507	-0.0589879	0.017198
50.325	-1.29244	1.70605	0.361815	-0.0471673	-0.0227068	0.210843	-0.0595346	-0.0153935
50.34	-1.50981	1.51938	0.361419	0.0502977	0.0617905	0.202861	-0.0432619	-0.0436914
50.355	-1.70001	1.30545	0.335182	0.144102	0.136414	0.162374	-0.0147489	-0.0596869
50.37	-1.85964	1.06809	0.285015	0.227536	0.189204	0.0958824	0.0179576	-0.0588364
50.385	-1.98584	0.81159	0.214532	0.294669	0.211705	0.0140557	0.0456188	-0.0413676
50.4	-2.07637	0.540562	0.128774	0.340721	0.200314	-0.0699676	0.0603975	-0.0122079
50.415	-2.1296	0.259894	0.0338619	0.362422	0.156883	-0.142715	0.0581416	0.0203687
50.43	-2.14454	-0.0253723	-0.0634221	0.35823	0.0884206	-0.192532	0.0395209	0.0471852
50.445	-2.12091	-0.310102	-0.156146	0.328451	0.00594813	-0.211485	0.00981524	0.060667
50.46	-2.05912	-0.589177	-0.237671	0.275199	-0.0772967	-0.196567	-0.0225608	0.0570421
50.475	-1.96026	-0.85757	-0.302174	0.202253	-0.147966	-0.150224	-0.0484829	0.03737
50.49	-1.82607	-1.11043	-0.345014	0.114798	-0.194767	-0.0799133	-0.0606531	0.00722821
50.505	-1.65894	-1.34318	-0.363086	0.0190789	-0.210224	0.0030796	-0.0556973	-0.0248602
50.52	-1.46186	-1.55159	-0.355052	-0.0780437	-0.191909	0.0854367	-0.0350481	-0.0498793
50.535	-1.2384	-1.73188	-0.321424	-0.169591	-0.142786	0.153977	-0.00453557	-0.0607976
50.55	-0.99258	-1.88077	-0.264583	-0.248946	-0.0707498	0.197724	0.0272542	-0.054555
50.565	-0.728867	-1.99558	-0.188595	-0.310373	0.0126393	0.209681	0.0513493	-0.0329233
50.58	-0.452042	-2.07425	-0.0989205	-0.349403	0.0940057	0.187937	0.0609688	-0.00197661
50.595	-0.167135	-2.11533	-0.00204408	-0.36319	0.160277	0.135983	0.053382	0.0295352
50.61	0.120695	-2.11809	0.0950274	-0.350718	0.200821	0.0621525	0.0307013	0.052736
50.625	0.406211	-2.08248	0.185256	-0.312898	0.209098	-0.021683	-0.000675671	0.0610557
50.64	0.684238	-2.00917	0.262093	-0.252473	0.183764	-0.102047	-0.0319045	0.0521198
50.655	0.949764	-1.89949	0.319998	-0.173827	0.128862	-0.166011	-0.0541569	0.0284253
50.67	1.19803	-1.75543	0.354769	-0.0826528	0.0531987	-0.203295	-0.061124	-0.00336519
50.685	1.42457	-1.57962	0.363917	0.0144469	-0.0310663	-0.207862	-0.0507814	-0.0342502
50.7	1.62531	-1.37522	0.346804	0.110437	-0.110361	-0.17897	-0.0260371	-0.0554818
50.715	1.79664	-1.14592	0.304703	0.198387	-0.171938	-0.121245	0.0061241	-0.0609963
50.73	1.9355	-0.895849	0.240696	0.271973	-0.20586	-0.0439887	0.0365765	-0.0492152
50.745	2.0394	-0.629528	0.15942	0.32592	-0.206657	0.0403378	0.0566393	-0.0234936
50.76	2.1065	-0.351754	0.0667258	0.356372	-0.174205	0.118165	0.0606712	0.00887339
50.775	2.13555	-0.0675286	-0.0307231	0.361163	-0.11372	0.176956	0.0475219	0.0387066
50.79	2.12604	0.218031	-0.125924	0.339971	-0.0349533	0.207265	0.0209581	0.0575416
50.805	2.07811	0.499788	-0.212055	0.294324	0.0494209	0.204221	-0.0114834	0.0600831
50.82	1.99262	0.77267	-0.282956	0.227498	0.125853	0.168328	-0.0406285	0.0456248
50.835	1.87107	1.03176	-0.333548	0.144271	0.182081	0.105338	-0.0582397	0.0183009
50.85	1.71565	1.27236	-0.360219	0.0505971	0.209089	0.0253614	-0.0594035	-0.0141643
50.865	1.52912	1.49012	-0.361031	-0.0468041	0.202552	-0.0587923	-0.0438034	-0.042629
50.88	1.31485	1.68108	-0.33591	-0.140946	0.163516	-0.133638	-0.0158603	-0.0590947
50.895	1.07673	1.84179	-0.286645	-0.225046	0.0982159	-0.187175	0.0165698	-0.0589452
50.91	0.819058	1.96935	-0.216754	-0.293064	0.0171031	-0.210829	0.0443667	-0.0422304
50.925	0.546513	2.06145	-0.131257	-0.340085	-0.0668539	-0.200775	0.0597132	-0.0136383
50.94	0.264046	2.11645	-0.0362891	-0.362715	-0.140219	-0.158589	0.0582812	0.018797
50.955	-0.0232294	2.13334	0.0613222	-0.359322	-0.191228	-0.090981	0.0404329	0.0459587
50.97	-0.310098	2.11182	0.154551	-0.330153	-0.211684	-0.00876051	0.0111888	0.0602013
50.985	-0.591354	2.0523	0.236698	-0.277317	-0.198279	0.074921	-0.0212439	0.057489
51	-0.861926	1.95587	0.301883	-0.204632	-0.153135	0.146657	-0.0477482	0.0385752
51.015	-1.11696	1.82427	0.345437	-0.117312	-0.0834343	0.19496	-0.0608311	0.00874945
51.03	-1.35189	1.65991	0.364247	-0.0216288	-0.000335439	0.212059	-0.056782	-0.0236007
51.045	-1.5625	1.46574	0.356989	0.0755478	0.0828523	0.195208	-0.0366864	-0.0493442
51.06	-1.74498	1.24527	0.324212	0.167258	0.1528	0.147073	-0.00619354	-0.0611747
51.075	-1.89609	1.00246	0.268301	0.246946	0.198277	0.0753894	0.0260735	-0.0557332
51.09	-2.01312	0.741693	0.193275	0.308951	0.212013	-0.00833343	0.0509859	-0.0345592
51.105	-2.094	0.467654	0.104489	0.348863	0.191818	-0.090667	0.0615202	-0.00361203
51.12	-2.13725	0.185287	0.00827791	0.363847	0.140952	-0.158405	0.0546957	0.0283239
51.135	-2.14207	-0.100337	-0.0884724	0.352838	0.0676218	-0.200707	0.0324955	0.0522459
51.15	-2.10836	-0.384077	-0.178875	0.316622	-0.0163739	-0.210841	0.00119966	0.0614178
51.165	-2.03671	-0.660828	-0.256454	0.257774	-0.0975655	-0.187225	-0.0303364	0.0532726
51.18	-1.92838	-0.925608	-0.315662	0.180471	-0.162936	-0.133688	-0.053221	0.0301635
51.195	-1.78529	-1.17363	-0.352241	0.0902086	-0.202048	-0.0588443	-0.061041	-0.0013826
51.21	-1.60999	-1.40038	-0.363515	-0.00655578	-0.20866	0.0253051	-0.051625	-0.0324515
51.225	-1.40563	-1.60176	-0.348636	-0.102886	-0.181758	0.105258	-0.0276732	-0.0543153
51.24	-1.17589	-1.7741	-0.308618	-0.191843	-0.125681	0.168215	0.00406206	-0.0608347
51.255	-0.924931	-1.91429	-0.246295	-0.267008	-0.0494418	0.204108	0.0346554	-0.0501848
51.27	-0.657304	-2.01979	-0.166141	-0.322927	0.0347347	0.207186	0.0554697	-0.0253747
51.285	-0.377864	-2.08871	-0.0739168	-0.355536	0.113345	0.176964	0.0606432	0.00662018
51.3	-0.0916862	-2.11978	0.0237006	-0.362457	0.173754	0.118291	0.0486921	0.0367598
51.315	0.196043	-2.11245	0.119642	-0.343168	0.206262	0.040589	0.0229753	0.056543
51.33	0.480089	-2.06685	0.206958	-0.299079	0.205625	-0.0436575	-0.00926377	0.060361
51.345	0.755313	-1.98384	0.279316	-0.23339	0.171934	-0.120896	-0.0389342	0.0471179
51.36	1.01676	-1.86492	0.331494	-0.150859	0.110565	-0.178706	-0.0576323	0.020521
51.375	1.25974	-1.71226	0.35971	-0.057467	0.0313778	-0.207782	-0.0600572	-0.0119415
51.39	1.47989	-1.52861	0.361948	0.0400274	-0.0529044	-0.203422	-0.0454579	-0.0410702
51.405	1.67324	-1.3173	0.338078	0.134563	-0.128701	-0.166303	-0.0179581	-0.058599
51.42	1.83632	-1.08214	0.289865	0.219319	-0.18382	-0.102397	0.0146599	-0.0595269
51.435	1.96623	-0.827356	0.220823	0.288211	-0.209375	-0.0219961	0.0431457	-0.0435773
51.45	2.06063	-0.557554	0.135942	0.336303	-0.201238	0.0619348	0.0593869	-0.0152753
51.465	2.11783	-0.277599	0.0413327	0.360159	-0.160716	0.135885	0.0588105	0.0173238
51.48	2.1368	0.00747466	-0.0562006	0.358087	-0.0943402	0.187947	0.0415978	0.0449997
51.495	2.11716	0.292531	-0.149668	0.330255	-0.0128043	0.209767	0.0126475	0.0599014
51.51	2.05926	0.572446	-0.23236	0.27867	0.0707837	0.197832	-0.0198225	0.0578455
51.525	1.96414	0.842178	-0.298372	0.207024	0.142996	0.154076	-0.0466427	0.039438
51.54	1.83347	1.09686	-0.342973	0.120441	0.19226	0.0855089	-0.0602379	0.00991039
51.555	1.66959	1.33188	-0.362967	0.0251191	0.210669	0.00312809	-0.0568287	-0.0223842
51.57	1.47544	1.54297	-0.35691	-0.0721013	0.195282	-0.0798587	-0.0373949	-0.0483701
51.585	1.25452	1.72631	-0.325206	-0.164245	0.148558	-0.150165	-0.00741976	-0.060747
51.6	1.01083	1.87857	-0.270123	-0.244671	0.0779637	-0.196517	0.0246747	-0.0560457
51.615	0.748791	1.99702	-0.1956	-0.3076	-0.00520802	-0.21148	0.0498491	-0.0355957
51.63	0.473155	2.07952	-0.106986	-0.348483	-0.0876552	-0.192623	0.0610322	-0.00512479
51.645	0.188928	2.12459	-0.01065	-0.364369	-0.156169	-0.142928	0.0550585	0.026787
51.66	-0.0987481	2.1314	0.0864872	-0.354109	-0.199775	-0.0703089	0.0335706	0.0511822
51.675	-0.384644	2.09984	0.177436	-0.318454	-0.21145	0.0136167	0.00261062	0.0611842
51.69	-0.663581	2.03051	0.255656	-0.259979	-0.189294	0.0954179	-0.0291261	0.0539525
51.705	-0.930535	1.92465	0.315562	-0.182899	-0.136823	0.161989	-0.0527081	0.0315038
51.72	-1.18072	1.78421	0.352853	-0.0927458	-0.0624055	0.202672	-0.0614713	0.000123803
51.735	-1.40966	1.61171	0.364876	0.00400816	0.0220475	0.210906	-0.052899	-0.031341
51.75	-1.61324	1.41029	0.350795	0.100415	0.102995	0.185369	-0.0293779	-0.0540152
51.765	-1.78778	1.18356	0.311646	0.189577	0.167477	0.130128	0.00248111	-0.0614476
51.78	-1.93019	0.935594	0.250269	0.265131	0.205141	0.0540543	0.0336708	-0.051524
51.795	-2.03791	0.670879	0.171068	0.321706	0.209957	-0.0306295	0.0553411	-0.0270589
51.81	-2.10903	0.39417	0.079693	0.355282	0.181183	-0.11035	0.0614155	0.005049
51.825	-2.14224	0.110453	-0.0173368	0.363473	0.123453	-0.172322	0.0501674	0.035712
51.84	-2.13694	-0.175173	-0.113082	0.345702	0.046077	-0.206641	0.0248283	0.0562685
51.855	-2.09319	-0.45757	-0.200714	0.303231	-0.0385037	-0.207846	-0.00743224	0.060951
51.87	-2.01177	-0.731655	-0.273966	0.239076	-0.11673	-0.175799	-0.0375022	0.048455
51.885	-1.89411	-0.99249	-0.327585	0.157796	-0.176076	-0.115667	-0.0569009	0.0223637
51.9	-1.7423	-1.23535	-0.357716	0.0651745	-0.207062	-0.0371247	-0.0602162	-0.00995527
51.915	-1.55905	-1.45583	-0.362138	-0.0321556	-0.204758	0.0472381	-0.0465362	-0.0393901
51.93	-1.34765	-1.64992	-0.340486	-0.127213	-0.169574	0.123896	-0.019757	-0.0576687
51.945	-1.11192	-1.81411	-0.294272	-0.213138	-0.107171	0.18057	0.0125762	-0.059663
51.96	-0.856135	-1.94541	-0.226778	-0.283734	-0.0275776	0.208206	0.0413622	-0.0448223
51.975	-0.584927	-2.04147	-0.142856	-0.333868	0.0564438	0.20237	0.0584843	-0.017327
51.99	-0.303224	-2.10055	-0.0485476	-0.359893	0.131414	0.16401	0.0591123	0.0150777
52.005	-0.0161317	-2.12158	0.0493231	-0.35991	0.185286	0.0992741	0.0430358	0.0432468
52.02	0.271135	-2.10417	0.143658	-0.333904	0.209397	0.0185685	0.0147919	0.0592247
52.035	0.553358	-2.04865	0.227621	-0.283768	0.199853	-0.0651419	-0.0176671	0.0584697
52.05	0.825436	-1.95604	0.29514	-0.213145	0.158178	-0.13839	-0.0451863	0.0411812
52.065	1.08248	-1.82803	0.341329	-0.127145	0.091029	-0.189399	-0.0599592	0.0122082
52.08	1.31988	-1.66695	0.362852	-0.0319997	0.00920207	-0.209942	-0.0577886	-0.0202783
52.095	1.53337	-1.4757	0.358176	0.0654004	-0.0741483	-0.196702	-0.0392288	-0.0470718
52.11	1.71909	-1.25775	0.327673	0.158011	-0.145603	-0.151774	-0.00952072	-0.0605479
52.125	1.87372	-1.01701	0.273589	0.239152	-0.193645	-0.0824026	0.0229046	-0.0568671
52.14	1.99451	-0.757831	0.199859	0.30301	-0.210544	0.000237928	0.0488476	-0.0370732
52.155	2.07929	-0.484883	0.111796	0.345009	-0.193563	0.0828352	0.0609497	-0.00676095
52.17	2.12654	-0.203093	0.0157395	0.362154	-0.145431	0.152083	0.0557804	0.025428
52.185	2.13538	0.0824734	-0.0813961	0.353231	-0.0739093	0.196836	0.0348499	0.0503931
52.2	2.10564	0.366676	-0.172663	0.3189	0.00948407	0.209921	0.00409319	0.0610685
52.215	2.03785	0.6444	-0.25151	0.26163	0.0913527	0.189231	-0.0277629	0.0544572
52.23	1.93321	0.910646	-0.312305	0.18552	0.158543	0.138096	-0.051721	0.0324704
52.245	1.79358	1.1606	-0.350696	0.0960073	0.200292	0.0647196	-0.061042	0.00132941
52.26	1.62145	1.38974	-0.363917	-0.000488333	0.209899	-0.0191447	-0.0531278	-0.0301612
52.275	1.41991	1.5939	-0.351014	-0.097047	0.185833	-0.100044	-0.0302446	-0.0531556
52.29	1.19262	1.76938	-0.312888	-0.186731	0.131941	-0.165026	0.0011678	-0.0611996
52.305	0.94367	1.91302	-0.252259	-0.263085	0.0568392	-0.203677	0.0322886	-0.0520401
52.32	0.677592	2.02222	-0.173475	-0.320609	-0.0274653	-0.209781	0.0543471	-0.0282579
52.335	0.399209	2.09502	-0.0821837	-0.355149	-0.107485	-0.182328	0.0611455	0.00348768
52.35	0.113574	2.1301	0.0150441	-0.364212	-0.170389	-0.125675	0.0507438	0.0342524
52.365	-0.17414	2.12683	0.111221	-0.347139	-0.2061	-0.0488566	0.0260449	0.055397
52.38	-0.458706	2.08527	0.199435	-0.305177	-0.208862	0.0358401	-0.00601679	0.0609555
52.395	-0.734978	2.0062	0.273346	-0.241354	-0.178202	0.114851	-0.0364342	0.0493455
