t	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
0.1615	1029.38	1429.43	-123.593	255.106	18.8322	245.965	264.833	96.7388
0.162	1317.34	1181.08	-49.9275	257.278	-39.9624	249.549	273.614	105.759
0.1625	1540.16	881.014	22.0024	239.409	-98.6019	236.435	289.086	115.105
0.163	1687.72	545.797	86.2278	206.776	-153.409	206.458	309.606	123.678
0.1635	1756.14	192.166	139.127	161.583	-199.776	164.078	331.027	128.785
0.164	1746.36	-167.114	177.998	107.732	-234.952	113.394	348.672	129.204
0.1645	1660.68	-520.053	200.957	53.095	-256.458	56.3313	358.39	125.707
0.165	1502.87	-853.372	209.215	2.64114	-262.879	-4.65174	356.777	119.951
0.1655	1278.83	-1152.75	205.411	-41.7281	-253.744	-65.4152	342.341	113.696
0.166	997.024	-1403.01	191.966	-81.3497	-229.233	-121.305	315.663	107.471
0.1665	668.545	-1591.38	170.232	-114.783	-192.077	-168.917	280.575	101.286
0.167	306.749	-1709.13	142.092	-139.917	-145.481	-205.157	244.61	95.6149
0.1675	-74.4063	-1748.56	109.433	-155.327	-91.5438	-228.701	215.829	90.9382
0.168	-458.931	-1705.4	74.3272	-160.181	-32.4003	-238.619	200.794	89.8928
0.1685	-828.593	-1578.09	39.8631	-156.264	27.4973	-236.772	203.902	93.8153
0.169	-1162.51	-1372.98	7.49221	-144.781	84.085	-226.316	225.898	98.9971
0.1695	-1440.99	-1101.83	-21.9935	-128.425	134.613	-208.85	262.68	103.704
0.17	-1649.49	-779.486	-49.0685	-110.89	178.049	-185.382	306.8	106.61
0.1705	-1779.58	-423.663	-74.3083	-92.2903	214.893	-155.614	349.627	106.566
0.171	-1828.39	-46.9993	-96.7799	-72.7302	244.543	-119.981	384.754	102.952
0.1715	-1793.55	336.422	-115.189	-52.6692	266.187	-77.2246	408.87	97.2615
0.17200000000000001	-1674.81	709.923	-128.665	-33.9866	279.645	-27.0225	420.989	90.8214
0.17250000000000001	-1475.7	1055.33	-137.852	-17.8528	284.2	27.7789	423.286	84.2813
0.17300000000000001	-1203.39	1354.42	-142.595	-5.53125	278.357	83.1098	419.677	79.1133
0.17350000000000002	-868.943	1589.47	-142.238	1.53172	262.328	136.506	414.223	77.0311
0.17400000000000002	-487.172	1742.82	-137.179	5.89389	235.689	188.408	410.9	77.7787
0.17450000000000002	-78.0757	1803.2	-127.726	11.3034	195.277	238.424	411.163	80.6296
0.17500000000000002	334.38	1768.63	-115.617	19.2649	139.709	281.062	414.782	85.7118
0.17550000000000002	726.322	1641.99	-102.997	30.8709	72.7848	309.957	422.291	95.1155
0.17600000000000002	1076.23	1432.06	-88.9466	44.4163	-1.22859	320.551	435.153	106.373
0.1765	1366	1153.05	-71.781	57.438	-77.0425	313.047	452.813	114.649
0.177	1581.09	823.924	-51.1717	68.9755	-149.28	289.034	471.753	120.755
0.1775	1713.53	461.351	-27.1584	78.256	-213.382	252.321	488.392	127.027
0.178	1759.38	82.801	-1.16218	84.4533	-267.22	203.476	500.712	133.377
0.1785	1719.04	-295.118	24.6877	87.6811	-307.748	143.611	507.559	140.187
0.179	1596.85	-657.615	48.012	90.144	-332.183	76.879	508.472	150.195
0.1795	1399.44	-989.779	69.0505	92.4319	-339.999	7.05421	503.195	163.606
0.18	1135.31	-1275.01	89.497	92.142	-332.554	-63.6394	491.996	177.504
0.1805	815.582	-1496.8	109.103	89.7967	-310.736	-132.984	475.714	191.641
0.181	455.039	-1641.33	127.12	84.1261	-274.084	-198.027	456.148	206.503
0.1815	71.3297	-1699.85	142.1	74.0798	-223.436	-253.772	435.926	222.85
0.182	-316.056	-1668.38	152.672	60.1963	-162.715	-294.853	418.138	239.624
0.1825	-685.172	-1551.51	158.722	41.2664	-97.2619	-318.519	406.09	253.079
0.183	-1016.47	-1355.31	160.038	15.1166	-32.3713	-325.593	402.864	261.783
0.1835	-1292.77	-1088.77	155.759	-16.0823	29.0463	-315.735	410.147	264.62
0.184	-1499.11	-769.527	144.994	-46.4444	84.7441	-292.561	426.609	259.576
0.1845	-1624.93	-418.479	127.872	-74.2704	133.615	-256.552	449.007	248.807
0.185	-1667	-51.4964	103.614	-97.9128	173.557	-207.924	474.29	232.179
0.1855	-1625.59	314.575	72.7445	-113.968	202.195	-149.76	498.936	211.631
0.186	-1503.49	660.19	37.2608	-121.616	219.066	-85.869	519.758	191.304
0.1865	-1307.25	965.713	0.473134	-120.377	224.407	-17.4736	534.583	174.818
0.187	-1048.18	1216.1	-33.3053	-112.787	216.768	53.5647	542.642	163.842
0.1875	-741.542	1401.42	-61.5048	-101.426	194.045	123.738	545.428	156.664
0.188	-404.139	1512.43	-83.2539	-86.2838	155.681	188.908	544.193	150.285
0.1885	-54.1305	1544.2	-97.8908	-67.4119	101.61	244.77	539.698	142.659
0.189	290.785	1495.98	-104.909	-48.137	32.8065	283.918	534.397	132.578
0.1895	612.167	1373.74	-106.072	-31.3887	-45.9856	298.352	530.686	121.065
0.19	892.401	1192.18	-105.827	-14.3852	-127.07	283.758	530.881	108.089
0.1905	1120.04	964.836	-105.036	1.60659	-202.487	238.581	535.456	95.3869
0.191	1287.53	704.328	-103.736	17.6093	-263.704	166.033	543.757	85.3192
0.1915	1391.29	422.626	-99.5112	30.5774	-303.62	74.2154	554.231	77.8754
0.192	1429.92	132.726	-92.6132	40.1092	-317.893	-27.7115	564.808	73.2479
0.1925	1404.74	-153.994	-84.7141	46.4695	-303.623	-129.276	572.926	72.5797
0.193	1319.81	-427.477	-77.0149	48.3085	-261.978	-220.981	573.709	75.0292
0.1935	1180.45	-679.438	-71.857	49.8533	-197.954	-295.098	563.843	80.0957
0.194	993.184	-901.194	-69.0593	57.1291	-118.78	-344.757	542.812	86.8374
0.1945	765.944	-1086.24	-65.8707	71.3385	-32.9044	-367.003	511.416	93.4848
0.195	506.246	-1226.05	-60.1959	90.7481	51.2359	-365.21	472.239	97.5544
0.1955	222.746	-1312.4	-50.8869	114.008	127.678	-343.748	430.132	97.0024
0.196	-73.8536	-1340.15	-36.2127	137.223	193.76	-304.847	391.521	91.5326
0.1965	-371.812	-1306.21	-15.9295	158.157	248.523	-249.051	363.101	82.2569
0.197	-657.234	-1210.15	10.8363	173.887	290.898	-176.833	349.733	71.3671
0.1975	-915.092	-1056.53	42.7212	185.256	319.242	-88.7153	352.611	59.5857
0.198	-1130.65	-855.777	78.0034	191.346	329.16	10.3788	370.041	47.308
0.1985	-1294.67	-614.304	114.235	192.454	315.391	111.378	398.316	35.4103
0.199	-1400.39	-335.946	150.456	186.659	275.93	204.248	430.096	23.9463
0.1995	-1440.38	-32.497	185.843	172.464	214.613	283.26	456.971	12.1363
0.2	-1409.87	277.632	219.106	148.782	136.046	343.384	473.809	0.411509
0.2005	-1309.67	577.419	247.872	115.696	46.0507	381.137	478.23	-8.48781
0.201	-1143.83	849.194	270.152	74.3792	-48.3892	395.686	471.032	-13.4238
0.2015	-920.724	1078.47	284.737	24.6283	-141.26	387.476	456.658	-17.5099
0.202	-651.772	1254.55	289.98	-32.2059	-227.091	360.384	440.908	-23.4458
0.2025	-349.71	1367.44	284.351	-95.0166	-302.081	317.753	428.191	-28.9838
0.203	-30.2956	1411.7	265.596	-163.942	-364.798	259.172	421.98	-32.2233
0.20350000000000001	289.17	1386.67	231.836	-234.785	-413.365	185.446	424.35	-32.3384
0.20400000000000001	592.428	1295.09	183.633	-304.906	-444.711	98.7823	435.198	-28.3819
0.20450000000000002	864.646	1142.88	121.169	-370.811	-457.248	-0.20247	452.974	-22.3388
0.20500000000000002	1093.32	938.671	44.4522	-425.298	-449.368	-108.156	474.85	-15.7454
0.20550000000000002	1269.64	690.529	-44.6171	-461.984	-418.743	-217.627	497.401	-9.34338
0.20600000000000002	1386.59	408.457	-143.368	-475.351	-363.664	-320.181	517.001	-3.79492
0.20650000000000002	1438.69	103.842	-247.186	-461.319	-285.306	-408.552	530.955	-0.199566
0.20700000000000002	1422.2	-208.051	-349.406	-420.432	-187.046	-475.651	538.508	0.398799
0.20750000000000002	1337.17	-510.608	-442.967	-352.477	-74.7968	-513.876	540.143	-1.33827
0.20800000000000002	1187.66	-789.276	-520.22	-257.369	42.4505	-518.967	535.864	-4.81371
0.20850000000000002	980.572	-1031.3	-573.884	-138.602	154.439	-490.939	526.043	-7.70321
0.209	724.967	-1224	-598.136	-3.82662	252.679	-433.155	512.867	-9.01169
0.2095	432.762	-1356.36	-590.356	137.903	330.472	-350.999	498.763	-9.75463
0.21	118.373	-1419.56	-550.724	277.284	382.255	-252.878	486.079	-10.8273
0.2105	-201.511	-1409.91	-480.61	404.112	405.608	-149.084	477.428	-13.8315
0.211	-509.605	-1329.33	-383.723	510.863	401.762	-47.8591	475.385	-18.4867
0.2115	-790.396	-1181.44	-264.891	593.376	374.023	44.4967	480.387	-23.4029
0.212	-1029.55	-973.069	-129.357	647.541	326.818	122.241	490.87	-27.2689
0.2125	-1213.09	-719.35	16.5702	671.068	264.344	184.232	504.706	-29.441
0.213	-1332.91	-435.677	165.593	661.38	189.904	226.191	517.396	-28.2869
0.2135	-1385.32	-137.485	309.202	617.862	109.27	246.232	525.555	-24.8287
0.214	-1368.88	156.895	439.788	541.797	29.1818	245.878	527.493	-21.9661
0.2145	-1287.97	435.548	550.139	437.833	-43.8395	227.277	522.006	-22.4178
0.215	-1149.75	692.391	634.641	310.438	-105.193	192.783	509.354	-26.655
0.2155	-960.355	918.726	689.162	163.098	-151.333	145.312	491.574	-33.2503
0.216	-726.209	1101.66	710.155	0.935958	-179.119	88.6068	471.619	-38.6675
0.2165	-457.363	1230.16	694.488	-167.921	-186.312	26.6885	453.187	-42.725
0.217	-166.628	1296.31	641.675	-333.579	-172.54	-35.8133	438.905	-45.5848
0.2175	131.657	1295.32	553.133	-484.488	-139.475	-93.9247	430.184	-45.8452
0.218	422.084	1226.62	432.223	-610.436	-90.6926	-143.617	427.875	-43.7987
0.2185	688.704	1096.04	284.908	-702.839	-31.5148	-182.56	431.698	-42.2003
0.219	918.037	910.905	119.672	-756.934	33.0246	-208.24	441.03	-39.8437
0.2195	1098.36	680.485	-54.2637	-770.374	98.8472	-217.06	454.851	-36.2683
0.22	1219.76	417.002	-227.963	-740.667	161.781	-209.184	471.806	-31.8368
0.2205	1275.79	135.33	-390.825	-670.174	220.132	-186.649	489.801	-28.4187
0.221	1265.89	-152.721	-532.864	-565.401	272.209	-145.748	507.458	-28.4243
0.2215	1190.77	-432.562	-646.985	-431.856	313.381	-85.8732	524.85	-32.4538
0.222	1053.6	-687.139	-727.852	-274.058	337.806	-10.559	541.298	-39.7319
0.2225	861.909	-900.15	-770.322	-99.533	339.276	75.7866	556.27	-48.9026
0.223	628.401	-1062.31	-770.503	80.1597	312.813	164.361	568.035	-58.4556
0.2235	366.669	-1167.21	-728.253	253.044	258.801	245.643	572.639	-67.1639
0.224	89.6064	-1209.64	-647.114	411.698	182.323	310.718	566.992	-74.8419
0.2245	-189.639	-1186.35	-531.746	549.409	91.9412	352.856	550.558	-78.9645
0.225	-455.945	-1100.57	-387.569	657.445	-2.60639	370.453	524.91	-76.6455
0.2255	-695.279	-958.396	-222.6	729.866	-93.9892	367.149	494.085	-69.1018
0.226	-896.165	-765.503	-47.1705	765.136	-179.02	344.614	462.904	-57.9058
0.2265	-1047.62	-533.366	129.149	765.836	-255.092	304.722	434.246	-44.2677
0.227	-1139.46	-280.01	299.824	732.548	-318.988	251.492	410.186	-31.2738
0.2275	-1167.33	-23.0943	459.243	662.727	-368.706	187.749	392.321	-20.823
0.228	-1134.28	228.348	599.53	554.233	-403.256	113.942	378.816	-13.5704
0.2285	-1044.65	465.141	711.497	409.881	-420.913	31.8958	366.224	-10.0354
0.229	-903.617	676.697	786.888	235.457	-419.629	-55.2409	351.576	-8.19415
0.2295	-717.702	850.606	818.248	42.5967	-398.55	-141.808	332.684	-6.50189
0.23	-496.576	977.985	801.515	-154.61	-357.595	-220.861	308.323	-2.93151
0.2305	-252.695	1055.87	736.81	-341.515	-298.534	-286.391	278.539	4.72547
0.231	2.31963	1079.18	628.713	-505.708	-225.138	-334.564	245.05	15.4322
0.2315	256.082	1044.87	485.355	-639.09	-142.01	-363.486	209.566	28.7599
0.232	495.205	954.112	315.759	-734.691	-54.4153	-372.919	174.606	40.848
0.2325	706.486	812.02	130.931	-789.025	32.6958	-364.761	143.385	47.1568
0.233	878.354	626.177	-57.8823	-801.436	115.042	-339.227	117.452	51.3884
0.2335	1000.37	410.315	-241.528	-771.11	187.179	-299.767	98.0847	54.7054
0.234	1067.21	178.395	-410.31	-702.461	245.711	-250.337	85.3485	59.2623
0.23450000000000001	1078.26	-57.4115	-556.495	-602.388	289.729	-192.963	77.7618	63.6532
0.23500000000000001	1035.12	-285.57	-675.43	-476.324	318.698	-132.615	74.1011	64.099
0.23550000000000001	941.838	-496.001	-763.284	-329.384	333.99	-74.2178	72.068	60.7776
0.23600000000000002	805.293	-682.731	-816.434	-168.482	338.157	-20.0883	68.9707	57.0091
0.23650000000000002	631.775	-838.704	-833.056	0.432627	331.774	28.9544	62.3916	54.7587
0.23700000000000002	427.461	-957.348	-812.947	171.837	315.157	71.7936	51.1523	55.4209
0.23750000000000002	200.74	-1035.07	-756.83	337.031	290.054	109.456	35.996	60.0493
0.23800000000000002	-40.1503	-1068.59	-668.367	489.95	258.287	142.218	21.0797	68.2824
0.23850000000000002	-287.44	-1052.18	-550.856	624.871	221.054	169.63	11.715	82.2712
0.23900000000000002	-529.154	-983.454	-407.527	733.73	180.55	193.033	10.6824	101.999
0.23950000000000002	-752.648	-860.804	-244.264	811.088	139.514	214.821	18.1551	124.197
0.24000000000000002	-944.972	-683.188	-69.0218	855.271	97.8869	233.665	33.3969	148.412
0.2405	-1091	-460.853	111.463	863.942	54.5639	250.12	55.1513	171.469
0.241	-1180.34	-205.586	289.363	836.674	5.24005	259.883	81.1472	192.751
0.2415	-1205.47	64.7233	457.443	774.77	-51.483	259.147	107.792	213.64
0.242	-1164.31	334.791	610.226	676.644	-112.74	248.928	130.528	233.604
0.2425	-1059.7	591.03	740.149	544.979	-175.313	226.678	145.941	249.098
0.243	-896.841	817.401	840.397	383.461	-233.686	189.959	153.521	257.678
0.2435	-685.123	1002.91	905.305	197.154	-281.896	139.211	154.525	259.72
0.244	-436.441	1140.07	929.66	-4.10321	-315.047	76.0035	151.231	256.936
0.2445	-163.077	1221.7	909.763	-206.496	-329.944	4.56813	146.43	250.74
0.245	122.463	1241.03	846.179	-399.547	-326.234	-70.224	142.843	239.867
0.2455	406.223	1192.64	742.195	-574.678	-304.077	-144.094	141.901	225.863
0.246	672.007	1076.03	602.961	-723.182	-262.878	-212.868	143.075	210.354
0.2465	902.799	898.659	435.375	-838.329	-203.61	-271.323	144.079	194.852
0.247	1084.34	673.114	247.277	-915.646	-130.907	-315.094	143.313	179.41
0.2475	1205.89	414.283	47.0453	-951.901	-51.3338	-342.96	140.042	162.77
0.248	1262.34	137.756	-154.98	-948.567	31.2656	-351.183	134.615	143.557
0.2485	1253.36	-141.631	-350.014	-907.753	112.108	-337.91	129.267	121.817
0.249	1181.09	-409.098	-531.176	-829.957	186.13	-305.354	125.805	99.0667
0.2495	1050.67	-652.277	-692.391	-715.712	249.397	-256.091	124.634	76.2565
0.25	870.158	-860.006	-826.817	-568.835	298.538	-193.915	124.48	52.5723
0.2505	650.127	-1024.17	-928.036	-394.722	331.04	-122.777	123.13	28.2732
0.251	400.989	-1135.61	-990.114	-201.455	345.608	-47.887	119.484	3.3315
0.2515	134.7	-1188.49	-1009.19	1.14806	341.904	24.6529	113.974	-20.6464
0.252	-136.264	-1180.73	-983.709	203.455	321.461	90.9203	108.369	-43.2291
0.2525	-397.937	-1115.02	-913.9	392.75	287.476	150.42	104.988	-64.858
0.253	-637.902	-996.305	-804.461	559.366	242.424	201.873	104.84	-85.7728
0.2535	-846.229	-827.635	-662.851	700.124	188.332	240.327	107.28	-106.447
0.254	-1010.95	-620.652	-495.868	812.724	128.993	264.174	110.688	-126.397
0.2545	-1124.73	-383.293	-309.695	891.904	68.9975	271.629	115.072	-140.401
0.255	-1181.25	-125.824	-111.039	931.313	13.5619	264.613	121.39	-147.787
0.2555	-1176.62	136.298	91.6442	928.397	-33.8292	248.022	128.293	-150.903
0.256	-1111.44	387.6	289.162	882.769	-72.6036	225.112	134.276	-151.708
0.2565	-990.818	615.464	471.927	795.697	-103.14	198.127	138.264	-152.264
0.257	-822.66	809.676	630.783	670.613	-126.099	169.389	139.977	-155.043
0.2575	-616.347	962.015	757.633	514.368	-143.094	141.396	139.468	-162.329
0.258	-382.554	1066.58	845.964	336.841	-155.217	114.671	136.901	-174.786
0.2585	-133.391	1122.04	891.439	149.86	-162.629	89.1949	131.74	-187.589
0.259	121.019	1126.21	894.261	-37.6639	-165.197	66.4556	124.065	-199
0.2595	370.24	1077.14	856.556	-218.298	-163.918	44.7575	115.14	-211.162
0.26	603.672	974.551	782.058	-385.472	-159.468	21.3144	106.43	-224.631
0.2605	809.653	823.15	674.935	-530.818	-150.935	-4.62196	98.403	-239.803
0.261	977.423	631.667	540.444	-649.241	-136.816	-32.9272	91.4288	-256.908
0.2615	1097.81	410.145	384.156	-734.844	-116.478	-62.7117	85.5925	-272.544
0.262	1165.69	169.032	214.279	-786.22	-89.0381	-89.1869	80.3233	-282.4
0.2625	1178.72	-82.1564	38.0133	-800.563	-56.2527	-107.364	73.6465	-284.754
0.263	1136.38	-333.789	-135.461	-778.272	-20.6446	-112.61	64.2055	-281.819
0.2635	1039.15	-573.385	-297.288	-723.358	14.0218	-101.898	52.2874	-275.388
0.264	890.117	-788.253	-440.999	-639.846	42.1792	-75.7125	38.657	-264.609
0.2645	695.363	-967.001	-561.672	-531.704	58.6555	-38.4599	23.8718	-251.118
0.265	463.619	-1100.95	-655.079	-403.977	60.9374	2.88722	8.14086	-237.286
0.2655	206.146	-1184.13	-718.228	-261.996	49.3034	42.0812	-6.71828	-224.689
0.266	-65.3178	-1210.34	-749.474	-110.115	26.0028	74.0001	-18.768	-213.823
0.2665	-337.68	-1174.81	-747.797	44.6856	-4.7246	95.431	-27.7116	-204.638
0.267	-596.732	-1078.57	-713.982	195.331	-38.8651	104.084	-32.7764	-197.239
0.2675	-828.653	-926.372	-649.384	334.775	-73.0931	99.1697	-31.744	-193.121
0.268	-1020.43	-726.169	-556.117	455.706	-104.919	82.2379	-23.5611	-194.287
0.2685	-1161.16	-489.986	-438.544	547.96	-132.024	52.7379	-10.2278	-198.731
0.269	-1244.54	-231.152	-305.212	609.549	-151.399	11.8006	4.03446	-202.405
0.2695	-1268.66	39.825	-164.318	642.578	-159.576	-36.9136	14.8958	-202.867
0.27	-1232.71	310.712	-21.3402	646.29	-153.803	-88.3306	20.9727	-199.59
0.2705	-1138.6	569.422	117.48	623.191	-133.591	-137.994	22.7001	-193.461
0.271	-989.493	801.916	247.378	575.271	-100.642	-181.425	21.0351	-182.473
0.2715	-792.301	997.578	364.521	502.556	-57.7587	-216.958	16.4421	-164.215
0.272	-556.148	1144.22	463.609	410.159	-7.05221	-242.334	8.20483	-137.08
0.2725	-293.249	1232.13	540.585	302.892	47.6512	-256.968	-4.23851	-105.034
0.273	-18.1426	1258.6	592.332	185.954	102.392	-258.545	-19.9101	-71.4856
0.2735	254.994	1225.03	617.023	63.7806	153.405	-245.057	-36.6105	-36.8368
0.274	513.36	1133.74	613.797	-61.3732	196.889	-217.936	-51.9343	-3.94854
0.2745	745.406	989.823	581.988	-183.39	230.934	-176.575	-64.0882	26.6322
0.275	940.34	801.121	522.464	-296.476	252.962	-124.731	-72.5249	53.7165
0.2755	1088.42	578.52	437.061	-393.265	260.591	-69.8521	-78.1914	75.7872
0.276	1183.8	329.817	330.945	-469.205	254.35	-14.4455	-81.9833	93.6147
0.2765	1221.29	68.214	210.284	-524.557	235.857	37.8012	-85.2579	106.412
0.277	1199.14	-190.685	80.8834	-559.905	208.175	84.4981	-90.1823	115.784
0.2775	1120.33	-438.467	-53.003	-571.211	174.425	123.596	-97.7121	123.354
0.278	987.55	-663.808	-186.989	-553.375	137.175	152.103	-107.791	129.477
0.2785	805.934	-852.218	-315.127	-504.85	99.4193	170.247	-121.217	134.061
0.279	586.127	-995.313	-429.989	-429.736	62.8091	180.207	-138.587	136.682
0.2795	339.571	-1085.95	-525.225	-334.113	26.9258	180.242	-159.322	137.733
0.28	78.9138	-1119.8	-596.531	-221.51	-7.82504	170.791	-181.655	136.789
0.2805	-182.217	-1098.63	-640.486	-95.3922	-40.1926	154.775	-202.572	131.557
0.281	-432.356	-1024.09	-654.55	41.0736	-69.1813	134.508	-219.396	119.336
0.28150000000000003	-660.207	-900.688	-635.882	180.554	-94.4543	111.398	-229.606	100.673
0.28200000000000003	-855.194	-733.779	-583.074	313.473	-116.037	86.9086	-232.619	79.1184
0.28250000000000003	-1008.74	-529.561	-498.695	431.472	-133.787	59.2164	-230.27	58.3991
0.28300000000000003	-1113.77	-297.091	-388.058	528.645	-146.846	27.228	-225.259	41.2067
0.28350000000000003	-1164.54	-49.4186	-257.507	601.186	-153.706	-6.98138	-219.251	27.0772
0.28400000000000003	-1158.83	202.114	-113.429	646.42	-153.775	-42.6075	-212.973	15.8065
0.28450000000000003	-1096.87	446.8	37.8713	661.37	-147.347	-81.5834	-206.604	6.27956
0.28500000000000003	-980.71	671.496	189.567	645.601	-133.764	-125.482	-201.21	-3.65345
0.28550000000000003	-815.177	863.702	335.358	599.182	-110.615	-171.985	-197.509	-16.2247
0.28600000000000003	-608.593	1015.62	468.026	523.908	-74.4761	-213.938	-194.265	-32.4758
0.28650000000000003	-371.017	1120.87	580.21	424.357	-25.1092	-243.935	-190.076	-51.687
0.28700000000000003	-112.869	1173.6	666.104	304.012	34.0474	-256.398	-184.915	-71.3701
0.28750000000000003	154.283	1169.99	721.074	166.788	98.1705	-248.491	-179.34	-90.3979
0.28800000000000003	417.834	1108.34	742.55	18.3959	161.386	-220.385	-174.112	-107.432
0.28850000000000003	663.744	990.881	730.275	-135.723	217.234	-176.649	-169.989	-119.824
0.289	878.651	823.047	684.524	-288.389	260.66	-121.818	-166.349	-128.748
0.2895	1052.33	609.586	606.601	-430.542	288.896	-56.8533	-162.19	-135.646
0.29	1174.48	360.264	498.549	-553.325	299.902	14.7212	-157.628	-141.524
0.2905	1235.94	91.0113	363.299	-648.075	293.769	87.3588	-153.749	-143.841
0.291	1233.16	-182.484	208.425	-712.425	272.247	155.039	-152.071	-141.445
0.2915	1168.21	-448.732	43.1118	-748.745	238.163	217.141	-154.226	-132.804
0.292	1044.6	-694.732	-126.377	-756.413	192.345	273.618	-160.102	-120.465
0.2925	868.079	-907.136	-295.177	-732.952	134.726	322.631	-168.573	-109.084
0.293	647.53	-1076.52	-457.609	-675.378	65.8641	363.301	-178.766	-98.8494
0.2935	392.27	-1192.35	-607.164	-581.413	-13.897	389.769	-189.263	-89.0711
0.294	114.734	-1247.96	-735.778	-450.425	-101.132	396.258	-198.33	-80.3112
0.2945	-169.98	-1240.54	-833.041	-290.155	-190.755	378.737	-205.233	-71.7924
0.295	-445.656	-1172.89	-891.159	-110.722	-277.083	336.576	-209.203	-63.8528
0.2955	-698.209	-1051.25	-907.043	83.3328	-354.496	271.863	-208.442	-57.3972
0.296	-916.935	-879.433	-877.67	284.75	-417.003	188.525	-202.214	-52.0508
0.2965	-1092.04	-660.38	-800.675	480.039	-459.536	91.4084	-192.636	-46.8356
0.297	-1213.67	-405.076	-677.106	656.741	-479.1	-12.2479	-182.867	-40.9704
